blueprintTypeID,activity,typeID,quantity
31451,0,11486,1
31451,2,9836,2
31451,2,3814,2
31451,3,11457,1
31451,3,9836,2
31451,3,3814,2
31453,1,3812,50
31453,0,25618,120
31453,0,25611,135
31453,0,25620,173
31453,0,11486,1
31453,2,9836,8
31453,2,3814,8
31453,3,11457,1
31453,3,9836,8
31453,3,3814,8
31455,4,20411,1
31455,4,20413,1
31455,0,25592,4
31455,0,25601,6
31455,0,25599,3
31457,4,20411,2
31457,4,20413,2
31457,0,25592,23
31457,0,25601,28
31457,0,25599,18
31459,4,20411,4
31459,4,20413,4
31459,0,25592,578
31459,0,25601,689
31459,0,25599,444
31461,1,3812,3
31461,0,25618,1
31461,0,25611,1
31461,0,25620,1
31461,0,11486,1
31461,2,9836,2
31461,2,3814,2
31461,3,11457,1
31461,3,9836,2
31461,3,3814,2
31463,1,3812,5
31463,0,25618,5
31463,0,25611,6
31463,0,25620,8
31463,0,11486,1
31463,2,9836,2
31463,2,3814,2
31463,3,11457,1
31463,3,9836,2
31463,3,3814,2
31465,1,3812,50
31465,0,25618,120
31465,0,25611,158
31465,0,25620,188
31465,0,11486,1
31465,2,9836,8
31465,2,3814,8
31465,3,11457,1
31465,3,9836,8
31465,3,3814,8
31467,4,20411,1
31467,4,20413,1
31467,0,25592,1
31467,0,25601,2
31467,0,25599,2
31469,4,20411,2
31469,4,20413,2
31469,0,25592,4
31469,0,25601,11
31469,0,25599,11
31471,4,20411,4
31471,4,20413,4
31471,0,25592,111
31471,0,25601,278
31471,0,25599,278
31473,1,3812,3
31473,0,25618,1
31473,0,25611,1
31473,0,25620,1
31473,0,11486,1
31473,2,9836,2
31473,2,3814,2
31473,3,11457,1
31473,3,9836,2
31473,3,3814,2
31475,1,3812,5
31475,0,25618,3
31475,0,25611,1
31475,0,25620,3
31475,0,11486,1
31475,2,9836,2
31475,2,3814,2
31475,3,11457,1
31475,3,9836,2
31475,3,3814,2
31477,1,3812,50
31477,0,25618,75
31477,0,25611,30
31477,0,25620,75
31477,0,11486,1
31477,2,9836,8
31477,2,3814,8
31477,3,11457,1
31477,3,9836,8
31477,3,3814,8
31479,4,20411,1
31479,4,20413,1
31479,0,25592,2
31479,0,25601,4
31479,0,25599,3
31481,4,20411,2
31481,4,20413,2
31481,0,25592,13
31481,0,25601,20
31481,0,25599,18
31483,4,20411,4
31483,4,20413,4
31483,0,25592,333
31483,0,25601,500
31483,0,25599,444
31485,1,3812,3
31485,0,25618,1
31485,0,25611,1
31485,0,25620,1
31485,0,11486,1
31485,2,9836,2
31485,2,3814,2
31485,3,11457,1
31485,3,9836,2
31485,3,3814,2
31487,1,3812,5
31487,0,25618,5
31487,0,25611,3
31487,0,25620,6
31487,0,11486,1
31487,2,9836,2
31487,2,3814,2
31487,3,11457,1
31487,3,9836,2
31487,3,3814,2
31489,1,3812,50
31489,0,25618,120
31489,0,25611,90
31489,0,25620,135
31489,0,11486,1
31489,2,9836,8
31489,2,3814,8
31489,3,11457,1
31489,3,9836,8
31489,3,3814,8
31491,4,20411,1
31491,4,20413,1
31491,0,25592,2
31491,0,25601,4
31491,0,25599,3
31493,4,20411,2
31493,4,20413,2
31493,0,25592,13
31493,0,25601,20
31493,0,25599,18
31495,4,20411,4
31495,4,20413,4
31495,0,25592,333
31495,0,25601,500
31495,0,25599,444
31497,1,3812,3
31497,0,25618,1
31497,0,25611,1
31497,0,25620,1
31497,0,11486,1
31497,2,9836,2
31497,2,3814,2
31497,3,11457,1
31497,3,9836,2
31497,3,3814,2
31499,1,3812,5
31499,0,25618,5
31499,0,25611,3
31499,0,25620,6
31499,0,11486,1
31499,2,9836,2
31499,2,3814,2
31499,3,11457,1
31499,3,9836,2
31499,3,3814,2
31501,1,3812,50
31501,0,25618,120
31501,0,25611,90
31501,0,25620,135
31501,0,11486,1
31501,2,9836,8
31501,2,3814,8
31501,3,11457,1
31501,3,9836,8
31501,3,3814,8
31503,4,20424,1
31503,4,20417,1
31503,0,25601,4
31503,0,25599,3
31503,0,25591,3
31505,4,20424,2
31505,4,20417,2
31505,0,25601,22
31505,0,25599,18
31505,0,25591,18
31507,4,20424,4
31507,4,20417,4
31507,0,25601,556
31507,0,25599,444
31507,0,25591,444
31509,1,3812,3
31509,0,25610,1
31509,0,25620,1
31509,0,25618,1
31509,0,11486,1
31511,1,3812,5
31511,0,25610,5
31511,0,25620,6
31511,0,25618,5
31511,0,11486,1
31513,1,3812,50
31513,0,25610,120
31513,0,25620,150
31513,0,25618,120
31513,0,11486,1
31515,4,20424,1
31515,4,20417,1
31515,0,25601,4
31515,0,25599,3
31515,0,25591,2
31517,4,20424,2
31517,4,20417,2
31517,0,25601,20
31517,0,25599,18
31517,0,25591,13
31519,4,20424,4
31519,4,20417,4
31519,0,25601,500
31519,0,25599,444
31519,0,25591,333
31521,1,3812,3
31521,0,25610,1
31521,0,25620,1
31521,0,25618,1
31521,0,11486,1
31523,1,3812,5
31523,0,25610,3
31523,0,25620,6
31523,0,25618,5
31523,0,11486,1
31525,1,3812,50
31525,0,25610,90
31525,0,25620,135
31525,0,25618,120
31525,0,11486,1
31527,4,20424,1
31527,4,20417,1
31527,0,25601,6
31527,0,25599,3
31527,0,25591,4
31529,4,20424,2
31529,4,20417,2
31529,0,25601,26
31529,0,25599,18
31529,0,25591,20
31531,4,20424,4
31531,4,20417,4
31531,0,25601,633
31531,0,25599,444
31531,0,25591,511
31533,1,3812,3
31533,0,25610,1
31533,0,25620,1
31533,0,25618,1
31533,0,11486,1
31535,1,3812,5
31535,0,25610,6
31535,0,25620,8
31535,0,25618,5
31535,0,11486,1
31537,1,3812,50
31537,0,25610,135
31537,0,25620,173
31537,0,25618,120
31537,0,11486,1
31539,4,20424,1
31539,4,20417,1
31539,0,25601,6
31539,0,25599,3
31539,0,25591,4
31541,4,20424,2
31541,4,20417,2
31541,0,25601,28
31541,0,25599,18
31541,0,25591,23
31543,4,20424,4
31543,4,20417,4
31543,0,25601,689
31543,0,25599,444
31543,0,25591,578
31545,1,3812,3
31545,0,25610,1
31545,0,25620,1
31545,0,25618,1
31545,0,11486,1
31547,1,3812,5
31547,0,25610,6
31547,0,25620,8
31547,0,25618,5
31547,0,11486,1
31549,1,3812,50
31549,0,25610,158
31549,0,25620,188
31549,0,25618,120
31549,0,11486,1
31551,4,20424,1
31551,4,20417,1
31551,0,25601,2
31551,0,25599,2
31551,0,25591,1
31553,4,20424,2
31553,4,20417,2
31553,0,25601,11
31553,0,25599,11
31553,0,25591,4
31555,4,20424,4
31555,4,20417,4
31555,0,25601,278
31555,0,25599,278
31555,0,25591,111
31557,1,3812,3
31557,0,25610,1
31557,0,25620,1
31557,0,25618,1
31557,0,11486,1
31559,1,3812,5
31559,0,25610,1
31559,0,25620,3
31559,0,25618,3
31559,0,11486,1
31561,1,3812,50
31561,0,25610,30
31561,0,25620,75
31561,0,25618,75
31561,0,11486,1
31563,4,20424,1
31563,4,20417,1
31563,0,25601,4
31563,0,25599,3
31563,0,25591,2
31565,4,20424,2
31565,4,20417,2
31565,0,25601,20
31565,0,25599,18
31565,0,25591,13
31567,4,20424,4
31567,4,20417,4
31567,0,25601,500
31567,0,25599,444
31567,0,25591,333
31569,1,3812,3
31569,0,25610,1
31569,0,25620,1
31569,0,25618,1
31569,0,11486,1
31571,1,3812,5
31571,0,25610,3
31571,0,25620,6
31571,0,25618,5
31571,0,11486,1
31573,1,3812,50
31573,0,25610,90
31573,0,25620,135
31573,0,25618,120
31573,0,11486,1
31575,4,20424,1
31575,4,20417,1
31575,0,25601,4
31575,0,25599,3
31575,0,25591,2
31577,4,20424,2
31577,4,20417,2
31577,0,25601,20
31577,0,25599,18
31577,0,25591,13
31579,4,20424,4
31579,4,20417,4
31579,0,25601,500
31579,0,25599,444
31579,0,25591,333
31581,1,3812,3
31581,0,25610,1
31581,0,25620,1
31581,0,25618,1
31581,0,11486,1
31583,1,3812,5
31583,0,25610,3
31583,0,25620,6
31583,0,25618,5
31583,0,11486,1
31585,1,3812,50
31585,0,25610,90
31585,0,25620,135
31585,0,25618,120
31585,0,11486,1
31587,4,20424,1
31587,4,20420,1
31587,0,25600,6
31587,0,25588,4
31587,0,25598,3
31589,4,20424,2
31589,4,20420,2
31589,0,25600,26
31589,0,25588,20
31589,0,25598,18
31591,4,20424,4
31591,4,20420,4
31591,0,25600,633
31591,0,25588,511
31591,0,25598,444
31593,1,3812,3
31593,0,25617,1
31593,0,25619,1
31593,0,11486,1
31593,0,25607,1
31595,1,3812,5
31595,0,25617,5
31595,0,25619,8
31595,0,11486,1
31595,0,25607,6
31597,1,3812,50
31597,0,25617,120
31597,0,25619,173
31597,0,11486,1
31597,0,25607,135
31599,4,20424,1
31599,4,20420,1
31599,0,25600,4
31599,0,25588,2
31599,0,25598,4
31601,4,20424,2
31601,4,20420,2
31601,0,25600,22
31601,0,25588,9
31601,0,25598,22
31603,4,20424,4
31603,4,20420,4
31603,0,25600,556
31603,0,25588,222
31603,0,25598,556
31605,1,3812,3
31605,0,25617,1
31605,0,25619,1
31605,0,11486,1
31605,0,25607,1
31607,1,3812,5
31607,0,25617,6
31607,0,25619,6
31607,0,11486,1
31607,0,25607,3
31609,4,20424,1
31609,4,20420,1
31609,0,25600,4
31609,0,25588,2
31609,0,25598,4
31611,4,20424,2
31611,4,20420,2
31611,0,25600,22
31611,0,25588,12
31611,0,25598,22
31613,4,20424,4
31613,4,20420,4
31613,0,25600,556
31613,0,25588,294
31613,0,25598,556
31615,1,3812,3
31615,0,25617,1
31615,0,25619,1
31615,0,11486,1
31615,0,25607,1
31617,1,3812,5
31617,0,25617,6
31617,0,25619,6
31617,0,11486,1
31617,0,25607,3
31619,1,3812,50
31619,0,25617,150
31619,0,25619,150
31619,0,11486,1
31619,0,25607,83
31621,4,20424,1
31621,4,20420,1
31621,0,25600,6
31621,0,25588,4
31621,0,25598,3
31623,4,20424,2
31623,4,20420,2
31623,0,25600,28
31623,0,25588,23
31623,0,25598,18
31625,4,20424,4
31625,4,20420,4
31625,0,25600,689
31625,0,25588,578
31625,0,25598,444
31627,1,3812,3
31627,0,25617,1
31627,0,25619,1
31627,0,11486,1
31627,0,25607,1
31629,1,3812,5
31629,0,25617,5
31629,0,25619,8
31629,0,11486,1
31629,0,25607,6
31631,1,3812,50
31631,0,25617,120
31631,0,25619,188
31631,0,11486,1
31631,0,25607,158
31633,4,20424,1
31633,4,20420,1
31633,0,25600,4
31633,0,25588,2
31633,0,25598,3
31635,4,20424,2
31635,4,20420,2
31635,0,25600,20
31635,0,25588,13
31635,0,25598,18
31637,4,20424,4
31637,4,20420,4
31637,0,25600,500
31637,0,25588,333
31637,0,25598,444
31639,1,3812,3
31639,0,25617,1
31639,0,25619,1
31639,0,11486,1
31639,0,25607,1
31641,1,3812,5
31641,0,25617,5
31641,0,25619,6
31641,0,11486,1
31641,0,25607,3
31643,1,3812,50
31643,0,25617,120
31643,0,25619,135
31643,0,11486,1
31643,0,25607,90
31645,4,20424,1
31645,4,20420,1
31645,0,25600,4
31645,0,25588,2
31645,0,25598,4
31647,4,20424,2
31647,4,20420,2
31647,0,25600,22
31647,0,25588,9
31647,0,25598,22
31649,4,20424,4
31649,4,20420,4
31649,0,25600,556
31649,0,25588,222
31649,0,25598,556
31651,1,3812,3
31651,0,25617,1
31651,0,25619,1
31651,0,11486,1
31651,0,25607,1
31653,1,3812,5
31653,0,25617,6
31653,0,25619,6
31653,0,11486,1
31653,0,25607,3
31655,1,3812,50
31655,0,25617,150
31655,0,25619,150
31655,0,11486,1
31655,0,25607,60
31657,4,20424,1
31657,4,20423,1
31657,0,25593,2
31657,0,25601,4
31657,0,25599,3
31659,4,20424,2
31659,4,20423,2
31659,0,25593,13
31659,0,25601,20
31659,0,25599,18
31661,4,20424,4
31661,4,20423,4
31661,0,25593,333
31661,0,25601,500
31661,0,25599,444
31663,1,3812,3
31663,0,25620,1
31663,0,25618,1
31663,0,25612,1
31663,0,11486,1
31665,1,3812,5
31665,0,25620,6
31665,0,25618,5
31665,0,25612,3
31665,0,11486,1
31667,1,3812,50
31667,0,25620,135
31667,0,25618,120
31667,0,25612,90
31667,0,11486,1
31669,4,20424,1
31669,4,20423,1
31669,0,25593,4
31669,0,25601,6
31669,0,25599,3
31671,4,20424,2
31671,4,20423,2
31671,0,25593,20
31671,0,25601,26
31671,0,25599,18
31673,4,20424,4
31673,4,20423,4
31673,0,25593,511
31673,0,25601,633
31673,0,25599,444
31675,1,3812,3
31675,0,25620,1
31675,0,25618,1
31675,0,25612,1
31675,0,11486,1
31677,1,3812,5
31677,0,25620,8
31677,0,25618,5
31677,0,25612,6
31677,0,11486,1
31679,1,3812,50
31679,0,25620,173
31679,0,25618,120
31679,0,25612,135
31679,0,11486,1
31681,4,20424,1
31681,4,20423,1
31681,0,25593,4
31681,0,25601,6
31681,0,25599,3
31683,4,20424,2
31683,4,20423,2
31683,0,25593,23
31683,0,25601,28
31683,0,25599,18
31685,4,20424,4
31685,4,20423,4
31685,0,25593,578
31685,0,25601,689
31685,0,25599,444
31687,1,3812,3
31687,0,25620,1
31687,0,25618,1
31687,0,25612,1
31687,0,11486,1
31689,1,3812,5
31689,0,25620,8
31689,0,25618,5
31689,0,25612,6
31689,0,11486,1
31691,1,3812,50
31691,0,25620,188
31691,0,25618,120
31691,0,25612,158
31691,0,11486,1
31693,4,20424,1
31693,4,20423,1
31693,0,25593,2
31693,0,25601,4
31693,0,25599,3
31695,4,20424,2
31695,4,20423,2
31695,0,25593,13
31695,0,25601,20
31695,0,25599,18
31697,4,20424,4
31697,4,20423,4
31697,0,25593,333
31697,0,25601,500
31697,0,25599,444
31699,1,3812,3
31699,0,25620,1
31699,0,25618,1
31699,0,25612,1
31699,0,11486,1
31701,1,3812,5
31701,0,25620,6
31701,0,25618,5
31701,0,25612,3
31701,0,11486,1
31703,1,3812,50
31703,0,25620,135
31703,0,25618,120
31703,0,25612,90
31703,0,11486,1
31705,4,20424,1
31705,4,20423,1
31705,0,25593,2
31705,0,25601,4
31705,0,25599,3
31707,4,20424,2
31707,4,20423,2
31707,0,25593,13
31707,0,25601,20
31707,0,25599,18
31709,4,20424,4
31709,4,20423,4
31709,0,25593,333
31709,0,25601,500
31709,0,25599,444
31711,1,3812,3
31711,0,25620,1
31711,0,25618,1
31711,0,25612,1
31711,0,11486,1
31713,1,3812,5
31713,0,25620,6
31713,0,25618,5
31713,0,25612,3
31713,0,11486,1
31715,1,3812,50
31715,0,25620,135
31715,0,25618,120
31715,0,25612,90
31715,0,11486,1
31717,4,20171,1
31717,4,20414,1
31717,0,25601,3
31717,0,25589,2
31717,0,25599,3
31719,4,20171,2
31719,4,20414,2
31719,0,25601,17
31719,0,25589,9
31719,0,25599,14
31721,4,20171,4
31721,4,20414,4
31721,0,25601,417
31721,0,25589,222
31721,0,25599,361
31723,1,3812,3
31723,0,25608,1
31723,0,25620,1
31723,0,25618,1
31723,0,11484,1
31725,1,3812,5
31725,0,25608,3
31725,0,25620,5
31725,0,25618,5
31725,0,11484,1
31727,1,3812,50
31727,0,25608,60
31727,0,25620,113
31727,0,25618,98
31727,0,11484,1
31729,4,20171,1
31729,4,20414,1
31729,0,25601,3
31729,0,25589,2
31729,0,25599,3
31731,4,20171,2
31731,4,20414,2
31731,0,25601,17
31731,0,25589,9
31731,0,25599,14
31733,4,20171,4
31733,4,20414,4
31733,0,25601,417
31733,0,25589,222
31733,0,25599,361
31735,1,3812,3
31735,0,25608,1
31735,0,25620,1
31735,0,25618,1
31735,0,11484,1
31737,1,3812,5
31737,0,25608,3
31737,0,25620,5
31737,0,25618,5
31737,0,11484,1
31739,1,3812,50
31739,0,25608,60
31739,0,25620,113
31739,0,25618,98
31739,0,11484,1
31741,4,20171,1
31741,4,20414,1
31741,0,25601,3
31741,0,25589,2
31741,0,25599,3
31743,4,20171,2
31743,4,20414,2
31743,0,25601,17
31743,0,25589,9
31743,0,25599,14
31745,4,20171,4
31745,4,20414,4
31745,0,25601,417
31745,0,25589,222
31745,0,25599,361
31747,1,3812,3
31747,0,25608,1
31747,0,25620,1
31747,0,25618,1
31747,0,11484,1
31749,1,3812,5
31749,0,25608,3
31749,0,25620,5
31749,0,25618,5
31749,0,11484,1
31751,1,3812,50
31751,0,25608,60
31751,0,25620,113
31751,0,25618,98
31751,0,11484,1
31753,4,20171,1
31753,4,20414,1
31753,0,25601,3
31753,0,25589,2
31753,0,25599,3
31755,4,20171,2
31755,4,20414,2
31755,0,25601,17
31755,0,25589,9
31755,0,25599,14
31757,4,20171,4
31757,4,20414,4
31757,0,25601,417
31757,0,25589,222
31757,0,25599,361
31759,1,3812,3
31759,0,25608,1
31759,0,25620,1
31759,0,25618,1
31759,0,11484,1
31761,1,3812,5
31761,0,25608,3
31761,0,25620,5
31761,0,25618,5
31761,0,11484,1
31763,1,3812,50
31763,0,25608,60
31763,0,25620,113
31763,0,25618,98
31763,0,11484,1
31765,4,20171,1
31765,4,20414,1
31765,0,25601,2
31765,0,25589,1
31765,0,25599,2
31767,4,20171,2
31767,4,20414,2
31767,0,25601,13
31767,0,25589,4
31767,0,25599,11
31769,4,20171,4
31769,4,20414,4
31769,0,25601,333
31769,0,25589,111
31769,0,25599,278
31771,1,3812,3
31771,0,25608,1
31771,0,25620,1
31771,0,25618,1
31771,0,11484,1
31773,1,3812,5
31773,0,25608,1
31773,0,25620,3
31773,0,25618,3
31773,0,11484,1
31775,1,3812,50
31775,0,25608,30
31775,0,25620,90
31775,0,25618,75
31775,0,11484,1
31777,4,20171,1
31777,4,20414,1
31777,0,25601,3
31777,0,25589,1
31777,0,25599,3
31779,4,20171,2
31779,4,20414,2
31779,0,25601,14
31779,0,25589,7
31779,0,25599,16
31781,4,20171,4
31781,4,20414,4
31781,0,25601,361
31781,0,25589,167
31781,0,25599,389
31783,1,3812,3
31783,0,25608,1
31783,0,25620,1
31783,0,25618,1
31783,0,11484,1
31785,1,3812,5
31785,0,25608,1
31785,0,25620,5
31785,0,25618,5
31785,0,11484,1
31787,1,3812,50
31787,0,25608,45
31787,0,25620,98
31787,0,25618,105
31787,0,11484,1
31789,4,20171,1
31789,4,20414,1
31789,0,25600,4
31789,0,25606,2
31789,0,25598,4
31791,4,20171,2
31791,4,20414,2
31791,0,25600,22
31791,0,25606,9
31791,0,25598,22
31793,4,20171,4
31793,4,20414,4
31793,0,25600,556
31793,0,25606,222
31793,0,25598,556
31795,1,3812,3
31795,0,25617,1
31795,0,25619,1
31795,0,11484,1
31795,0,25625,1
31797,1,3812,5
31797,0,25617,6
31797,0,25619,6
31797,0,11484,1
31797,0,25625,3
31799,1,3812,50
31799,0,25617,150
31799,0,25619,150
31799,0,11484,1
31799,0,25625,60
31801,4,20171,1
31801,4,20414,1
31801,0,25600,4
31801,0,25606,2
31801,0,25598,4
31803,4,20171,2
31803,4,20414,2
31803,0,25600,22
31803,0,25606,9
31803,0,25598,22
31805,4,20171,4
31805,4,20414,4
31805,0,25600,556
31805,0,25606,222
31805,0,25598,556
31811,1,3812,3
31811,0,25617,1
31811,0,25619,1
31811,0,11484,1
31811,0,25625,1
31813,1,3812,5
31813,0,25617,6
31813,0,25619,6
31813,0,11484,1
31813,0,25625,3
31815,1,3812,50
31815,0,25617,150
31815,0,25619,150
31815,0,11484,1
31815,0,25625,60
31817,4,20171,1
31817,4,20414,1
31817,0,25600,4
31817,0,25606,2
31817,0,25598,4
31819,4,20171,2
31819,4,20414,2
31819,0,25600,22
31819,0,25606,9
31819,0,25598,22
31821,4,20171,4
31821,4,20414,4
31821,0,25600,556
31821,0,25606,222
31821,0,25598,556
31823,1,3812,3
31823,0,25617,1
31823,0,25619,1
31823,0,11484,1
31823,0,25625,1
31825,1,3812,5
31825,0,25617,6
31825,0,25619,6
31825,0,11484,1
31825,0,25625,3
31827,1,3812,50
31827,0,25617,150
31827,0,25619,150
31827,0,11484,1
31827,0,25625,60
31865,0,34,471
31865,0,36,4
31865,0,38,2
31867,0,34,3133
31867,0,35,160
31867,0,36,154
31867,0,37,1
31867,0,38,8
31867,0,39,2
31869,0,40,18
31869,0,34,516
31869,0,35,9929
31869,0,38,4
31871,0,34,8516
31871,0,36,627
31871,0,37,9
31871,0,38,2
31871,0,39,8
31871,0,40,4
31873,0,34,538
31873,0,35,69
31873,0,37,4
31873,0,38,2
31875,0,34,2631
31875,0,35,542
31875,0,36,113
31875,0,39,4
31877,0,34,5947
31877,0,35,729
31877,0,37,47
31877,0,38,27
31877,0,39,18
31879,0,40,18
31879,0,34,516
31879,0,35,9929
31879,0,38,4
31881,0,34,509
31881,0,35,7
31881,0,37,4
31881,0,38,2
31883,0,34,3413
31883,0,35,2
31883,0,36,224
31883,0,37,11
31883,0,39,4
31885,0,40,8
31885,0,34,258
31885,0,35,4964
31885,0,38,2
31887,0,40,18
31887,0,34,516
31887,0,35,9929
31887,0,38,4
31889,0,34,951
31889,0,35,7
31889,0,36,7
31889,0,38,4
31891,0,34,2724
31891,0,35,300
31891,0,36,187
31891,0,37,4
31891,0,38,4
31893,0,34,7120
31893,0,35,896
31893,0,37,73
31893,0,38,9
31893,0,39,8
31895,0,40,18
31895,0,34,516
31895,0,35,9929
31895,0,38,4
31897,0,34,751
31897,0,35,226
31897,0,36,311
31897,0,37,43
31897,0,38,2
31897,0,39,2
31899,0,34,751
31899,0,35,226
31899,0,36,311
31899,0,37,43
31899,0,38,2
31899,0,39,2
31901,0,34,18938
31901,0,35,18012
31901,0,36,13619
31901,0,37,877
31901,0,39,2
31901,0,40,12
31903,0,34,18938
31903,0,35,18012
31903,0,36,13619
31903,0,37,877
31903,0,39,2
31903,0,40,12
31905,0,34,5244
31905,0,35,3160
31905,0,36,842
31905,0,38,20
31905,0,39,6
31905,0,40,2
31907,0,34,5244
31907,0,35,3160
31907,0,36,842
31907,0,38,20
31907,0,39,6
31907,0,40,2
31909,0,34,10591
31909,0,35,6983
31909,0,36,2503
31909,0,37,1
31909,0,39,12
31909,0,40,2
31911,0,34,10591
31911,0,35,6983
31911,0,36,2503
31911,0,37,1
31911,0,39,12
31911,0,40,2
31917,0,34,12218
31917,0,35,11594
31917,0,36,8360
31917,0,37,231
31917,0,38,6
31917,0,40,6
31919,0,34,12218
31919,0,35,11594
31919,0,36,8360
31919,0,37,231
31919,0,38,6
31919,0,40,6
31923,0,34,916
31923,0,35,64
31923,0,36,29
31923,0,38,4
31925,0,34,916
31925,0,35,64
31925,0,36,29
31925,0,38,4
31927,0,34,1890
31927,0,35,456
31927,0,36,179
31927,0,37,6
31929,0,34,1890
31929,0,35,456
31929,0,36,179
31929,0,37,6
31931,0,34,3383
31931,0,35,2769
31931,0,36,181
31933,0,34,3383
31933,0,35,2769
31933,0,36,181
31943,0,40,2
31943,0,34,444
31943,0,35,111
31945,0,40,4
31945,0,34,840
31945,0,35,183
31945,0,36,470
31945,0,37,4
31947,0,40,16
31947,0,34,35778
31947,0,35,4679
31947,0,38,17
31949,0,40,6
31949,0,34,16271
31949,0,35,2127
31949,0,38,8
31951,0,40,2
31951,0,34,7396
31951,0,35,967
31951,0,38,3
31953,0,35,658
31953,0,36,2
31953,0,37,4
31953,0,38,1
31953,0,39,4
32026,4,20424,1
32026,4,20418,1
32026,0,25600,3
32026,0,25596,2
32026,0,25599,3
32028,4,20424,2
32028,4,20418,2
32028,0,25600,17
32028,0,25596,9
32028,0,25599,14
32030,1,11466,1
32030,1,3812,3
32030,0,11481,1
32030,0,25619,1
32030,0,25617,1
32030,0,25615,1
32030,2,11466,1
32030,2,9836,2
32030,2,3814,2
32032,1,11466,1
32032,1,3812,5
32032,0,11481,1
32032,0,25619,5
32032,0,25617,5
32032,0,25615,3
32032,2,11466,1
32032,2,9836,2
32032,2,3814,2
32034,4,20424,1
32034,4,20418,1
32034,0,25600,4
32034,0,25596,3
32034,0,25598,4
32036,4,20424,2
32036,4,20418,2
32036,0,25600,22
32036,0,25596,18
32036,0,25598,22
32038,1,11466,1
32038,1,3812,3
32038,0,11481,1
32038,0,25619,1
32038,0,25617,1
32038,0,25615,1
32038,2,11466,1
32038,2,9836,2
32038,2,3814,2
32040,1,11466,1
32040,1,3812,5
32040,0,11481,1
32040,0,25619,6
32040,0,25617,6
32040,0,25615,5
32040,2,11466,1
32040,2,9836,2
32040,2,3814,2
32042,4,20424,1
32042,4,20418,1
32042,0,25600,4
32042,0,25596,3
32042,0,25598,4
32044,4,20424,2
32044,4,20418,2
32044,0,25600,22
32044,0,25596,19
32044,0,25598,22
32046,1,11466,1
32046,1,3812,3
32046,0,11481,1
32046,0,25619,1
32046,0,25617,1
32046,0,25615,1
32046,2,11466,1
32046,2,9836,2
32046,2,3814,2
32048,1,11466,1
32048,1,3812,5
32048,0,11481,1
32048,0,25619,6
32048,0,25617,6
32048,0,25615,5
32048,2,11466,1
32048,2,9836,2
32048,2,3814,2
32050,4,20424,1
32050,4,20418,1
32050,0,25600,3
32050,0,25596,2
32050,0,25598,3
32052,4,20424,2
32052,4,20418,2
32052,0,25600,17
32052,0,25596,9
32052,0,25598,14
32054,1,11466,1
32054,1,3812,3
32054,0,11481,1
32054,0,25619,1
32054,0,25617,1
32054,0,25615,1
32054,2,11466,1
32054,2,9836,2
32054,2,3814,2
32056,1,11466,1
32056,1,3812,5
32056,0,11481,1
32056,0,25619,5
32056,0,25617,5
32056,0,25615,3
32056,2,11466,1
32056,2,9836,2
32056,2,3814,2
32058,4,20424,1
32058,4,20418,1
32058,0,25600,3
32058,0,25596,3
32058,0,25599,3
32060,4,20424,2
32060,4,20418,2
32060,0,25600,17
32060,0,25596,18
32060,0,25599,14
32062,1,11466,1
32062,1,3812,3
32062,0,11481,1
32062,0,25619,1
32062,0,25617,1
32062,0,25615,1
32062,2,11466,1
32062,2,9836,2
32062,2,3814,2
32064,1,11466,1
32064,1,3812,5
32064,0,11481,1
32064,0,25619,5
32064,0,25617,5
32064,0,25615,5
32064,2,11466,1
32064,2,9836,2
32064,2,3814,2
32066,4,20424,1
32066,4,20418,1
32066,0,25600,4
32066,0,25596,4
32066,0,25598,6
32068,4,20424,2
32068,4,20418,2
32068,0,25600,24
32068,0,25596,23
32068,0,25598,26
32070,4,20424,1
32070,4,20418,1
32070,0,25600,3
32070,0,25596,2
32070,0,25599,3
32072,4,20424,2
32072,4,20418,2
32072,0,25600,17
32072,0,25596,9
32072,0,25599,14
32074,1,11466,1
32074,1,3812,3
32074,0,11481,1
32074,0,25619,1
32074,0,25617,1
32074,0,25615,1
32074,2,11466,1
32074,2,9836,2
32074,2,3814,2
32076,1,11466,1
32076,1,3812,5
32076,0,11481,1
32076,0,25619,5
32076,0,25617,5
32076,0,25615,3
32076,2,11466,1
32076,2,9836,2
32076,2,3814,2
32078,1,11466,1
32078,1,3812,3
32078,0,11481,1
32078,0,25619,1
32078,0,25617,1
32078,0,25615,1
32078,2,11466,1
32078,2,9836,2
32078,2,3814,2
32080,1,11466,1
32080,1,3812,5
32080,0,11481,1
32080,0,25619,6
32080,0,25617,8
32080,0,25615,6
32080,2,11466,1
32080,2,9836,2
32080,2,3814,2
32082,4,20424,1
32082,4,20418,1
32082,0,25600,4
32082,0,25596,4
32082,0,25598,4
32084,4,20424,2
32084,4,20418,2
32084,0,25600,23
32084,0,25596,21
32084,0,25598,23
32086,1,11466,1
32086,1,3812,3
32086,0,11481,1
32086,0,25619,1
32086,0,25617,1
32086,0,25615,1
32086,2,11466,1
32086,2,9836,2
32086,2,3814,2
32088,1,11466,1
32088,1,3812,5
32088,0,11481,1
32088,0,25619,6
32088,0,25617,6
32088,0,25615,6
32088,2,11466,1
32088,2,9836,2
32088,2,3814,2
32090,4,20424,1
32090,4,20418,1
32090,0,25600,6
32090,0,25596,4
32090,0,25598,6
32092,4,20424,2
32092,4,20418,2
32092,0,25600,26
