blueprintTypeID,activity,typeID,level
30073,0,3397,4
30073,0,11445,4
30073,0,11453,4
30073,0,26252,5
30073,0,30326,1
30077,0,3397,4
30077,0,11444,4
30077,0,11446,4
30077,0,26252,5
30077,0,30788,1
30079,0,3397,4
30079,0,11444,4
30079,0,11446,4
30079,0,26252,5
30079,0,30788,1
30081,0,3397,4
30081,0,11444,4
30081,0,11446,4
30081,0,26252,5
30081,0,30788,1
30083,0,3397,4
30083,0,11444,4
30083,0,11446,4
30083,0,26252,5
30083,0,30788,1
30087,0,3397,4
30087,0,11446,4
30087,0,11454,4
30087,0,26252,5
30087,0,30788,1
30089,0,3397,4
30089,0,11446,4
30089,0,11454,4
30089,0,26252,5
30089,0,30788,1
30091,0,3397,4
30091,0,11446,4
30091,0,11454,4
30091,0,26252,5
30091,0,30788,1
30093,0,3397,4
30093,0,11446,4
30093,0,11454,4
30093,0,26252,5
30093,0,30788,1
30097,0,3397,4
30097,0,11446,4
30097,0,11450,4
30097,0,26252,5
30097,0,30788,1
30099,0,3397,4
30099,0,11446,4
30099,0,11450,4
30099,0,26252,5
30099,0,30788,1
30101,0,3397,4
30101,0,11446,4
30101,0,11450,4
30101,0,26252,5
30101,0,30788,1
30103,0,3397,4
30103,0,11446,4
30103,0,11450,4
30103,0,26252,5
30103,0,30788,1
30107,0,3397,4
30107,0,11445,4
30107,0,11446,4
30107,0,26252,5
30107,0,30788,1
30109,0,3397,4
30109,0,11445,4
30109,0,11446,4
30109,0,26252,5
30109,0,30788,1
30111,0,3397,4
30111,0,11445,4
30111,0,11446,4
30111,0,26252,5
30111,0,30788,1
30113,0,3397,4
30113,0,11445,4
30113,0,11446,4
30113,0,26252,5
30113,0,30788,1
30140,0,3397,4
30140,0,11452,4
30140,0,11454,4
30140,0,26252,5
30140,0,30325,1
30142,0,3397,4
30142,0,11452,4
30142,0,11454,4
30142,0,26252,5
30142,0,30325,1
30144,0,3397,4
30144,0,11452,4
30144,0,11454,4
30144,0,26252,5
30144,0,30325,1
30146,0,3397,4
30146,0,11452,4
30146,0,11454,4
30146,0,26252,5
30146,0,30325,1
30150,0,3397,4
30150,0,11450,4
30150,0,11452,4
30150,0,26252,5
30150,0,30325,1
30152,0,3397,4
30152,0,11450,4
30152,0,11452,4
30152,0,26252,5
30152,0,30325,1
30154,0,3397,4
30154,0,11450,4
30154,0,11452,4
30154,0,26252,5
30154,0,30325,1
30156,0,3397,4
30156,0,11450,4
30156,0,11452,4
30156,0,26252,5
30156,0,30325,1
30160,0,3397,4
30160,0,11445,4
30160,0,11452,4
30160,0,26252,5
30160,0,30325,1
30162,0,3397,4
30162,0,11445,4
30162,0,11452,4
30162,0,26252,5
30162,0,30325,1
30164,0,3397,4
30164,0,11445,4
30164,0,11452,4
30164,0,26252,5
30164,0,30325,1
30166,0,3397,4
30166,0,11445,4
30166,0,11452,4
30166,0,26252,5
30166,0,30325,1
30170,0,3397,4
30170,0,11444,4
30170,0,11452,4
30170,0,26252,5
30170,0,30325,1
30172,0,3397,4
30172,0,11444,4
30172,0,11452,4
30172,0,26252,5
30172,0,30325,1
30174,0,3397,4
30174,0,11444,4
30174,0,11452,4
30174,0,26252,5
30174,0,30325,1
30176,0,3397,4
30176,0,11444,4
30176,0,11452,4
30176,0,26252,5
30176,0,30325,1
30187,4,3408,1
30187,4,11449,1
30187,4,30788,1
30227,0,3397,4
30227,0,11444,4
30227,0,11448,4
30227,0,26252,5
30227,0,30324,1
30228,0,3397,4
30228,0,11444,4
30228,0,11448,4
30228,0,26252,5
30228,0,30324,1
30229,0,3397,4
30229,0,11444,4
30229,0,11448,4
30229,0,26252,5
30229,0,30324,1
30230,0,3397,4
30230,0,11444,4
30230,0,11448,4
30230,0,26252,5
30230,0,30324,1
30232,0,3397,4
30232,0,11448,4
30232,0,11454,4
30232,0,26252,5
30232,0,30324,1
30233,0,3397,4
30233,0,11448,4
30233,0,11454,4
30233,0,26252,5
30233,0,30324,1
30234,0,3397,4
30234,0,11448,4
30234,0,11454,4
30234,0,26252,5
30234,0,30324,1
30235,0,3397,4
30235,0,11448,4
30235,0,11454,4
30235,0,26252,5
30235,0,30324,1
30237,0,3397,4
30237,0,11448,4
30237,0,11450,4
30237,0,26252,5
30237,0,30324,1
30238,0,3397,4
30238,0,11448,4
30238,0,11450,4
30238,0,26252,5
30238,0,30324,1
30239,0,3397,4
30239,0,11448,4
30239,0,11450,4
30239,0,26252,5
30239,0,30324,1
30240,0,3397,4
30240,0,11448,4
30240,0,11450,4
30240,0,26252,5
30240,0,30324,1
30242,0,3397,4
30242,0,11445,4
30242,0,11448,4
30242,0,26252,5
30242,0,30324,1
30243,0,3397,4
30243,0,11445,4
30243,0,11448,4
30243,0,26252,5
30243,0,30324,1
30244,0,3397,4
30244,0,11445,4
30244,0,11448,4
30244,0,26252,5
30244,0,30324,1
30245,0,3397,4
30245,0,11445,4
30245,0,11448,4
30245,0,26252,5
30245,0,30324,1
30329,0,3380,1
30343,0,3380,1
30387,0,3380,1
30392,0,3397,4
30392,0,11441,4
30392,0,11444,4
30392,0,26252,5
30392,0,30327,1
30393,0,3397,4
30393,0,11441,4
30393,0,11444,4
30393,0,26252,5
30393,0,30327,1
30394,0,3397,4
30394,0,11441,4
30394,0,11444,4
30394,0,26252,5
30394,0,30327,1
30395,0,3397,4
30395,0,11441,4
30395,0,11444,4
30395,0,26252,5
30395,0,30327,1
30397,0,3397,4
30397,0,11441,4
30397,0,11454,4
30397,0,26252,5
30397,0,30327,1
30398,0,3397,4
30398,0,11441,4
30398,0,11454,4
30398,0,26252,5
30398,0,30327,1
30399,0,3397,4
30399,0,11441,4
30399,0,11454,4
30399,0,26252,5
30399,0,30327,1
30400,0,3397,4
30400,0,11441,4
30400,0,11454,4
30400,0,26252,5
30400,0,30327,1
30402,0,3397,4
30402,0,11441,4
30402,0,11450,4
30402,0,26252,5
30402,0,30327,1
30403,0,3397,4
30403,0,11441,4
30403,0,11450,4
30403,0,26252,5
30403,0,30327,1
30404,0,3397,4
30404,0,11441,4
30404,0,11450,4
30404,0,26252,5
30404,0,30327,1
30405,0,3397,4
30405,0,11441,4
30405,0,11450,4
30405,0,26252,5
30405,0,30327,1
30407,0,3397,4
30407,0,11441,4
30407,0,11445,4
30407,0,26252,5
30407,0,30327,1
30408,0,3397,4
30408,0,11441,4
30408,0,11445,4
30408,0,26252,5
30408,0,30327,1
30409,0,3397,4
30409,0,11441,4
30409,0,11445,4
30409,0,26252,5
30409,0,30327,1
30410,0,3397,4
30410,0,11441,4
30410,0,11445,4
30410,0,26252,5
30410,0,30327,1
30421,0,3380,1
30423,0,3380,1
30425,0,3380,1
30465,0,3380,5
30465,0,11448,2
30467,0,3380,5
30467,0,11448,2
30467,0,11452,2
30471,0,3380,5
30471,0,11448,2
30475,0,3380,5
30475,0,11433,2
30475,0,11448,2
30477,0,3380,5
30477,0,11448,2
30479,0,3380,5
30479,0,11446,2
30479,0,11448,2
30558,4,3408,1
30558,4,11449,1
30558,4,30788,1
30562,4,3408,1
30562,4,11449,1
30562,4,30788,1
30582,4,3408,1
30582,4,11455,1
30582,4,30325,1
30586,4,3408,1
30586,4,11455,1
30586,4,30325,1
30588,4,3408,1
30588,4,11455,1
30588,4,30325,1
30599,4,30326,1
30599,4,11453,1
30599,4,3408,1
30600,4,30326,1
30600,4,11453,1
30600,4,3408,1
30605,4,30326,1
30605,4,11453,1
30605,4,3408,1
30614,4,3408,1
30614,4,11443,1
30614,4,30324,1
30615,4,3408,1
30615,4,11443,1
30615,4,30324,1
30618,4,3408,1
30618,4,11443,1
30618,4,30324,1
30628,4,3408,1
30628,4,11441,1
30628,4,30327,1
30632,4,3408,1
30632,4,11441,1
30632,4,30327,1
30633,4,3408,1
30633,4,11441,1
30633,4,30327,1
30752,4,3408,1
30752,4,11441,1
30752,4,11452,1
30753,4,3408,1
30753,4,11441,1
30753,4,11452,1
30754,4,3408,1
30754,4,11441,1
30754,4,11452,1
30833,0,3380,5
30833,0,11448,1
30833,0,11453,1
30835,0,3380,5
30835,0,11448,1
30835,0,11453,1
30837,0,3380,5
30837,0,11447,1
30837,0,11452,1
30840,0,3380,1
30843,0,3380,1
30988,4,11443,1
30988,4,11442,1
30988,4,23087,1
30988,0,3380,1
30988,0,26253,1
30988,2,3409,1
30988,2,26253,1
30988,3,3403,1
30988,3,26253,1
30994,4,11443,1
30994,4,11442,1
30994,4,23087,1
30994,0,3380,5
30994,0,26253,1
30994,2,3409,4
30994,2,26253,4
30994,3,3403,4
30994,3,26253,4
30998,4,11443,1
30998,4,11442,1
30998,4,23087,1
30998,0,3380,1
30998,0,26253,1
30998,2,3409,1
30998,2,26253,1
30998,3,3403,1
30998,3,26253,1
31000,4,11443,1
31000,4,11442,1
31000,4,23087,1
31000,0,3380,1
31000,0,26253,1
31000,2,3409,1
31000,2,26253,1
31000,3,3403,1
31000,3,26253,1
31002,4,11443,1
31002,4,11442,1
31002,4,23087,1
31002,0,3380,5
31002,0,26253,1
31002,2,3409,4
31002,2,26253,4
31002,3,3403,4
31002,3,26253,4
31004,1,11442,1
31004,1,11443,1
31004,0,3380,5
31004,0,11442,1
31004,0,11443,1
31004,0,26253,1
31004,2,11442,1
31004,2,11443,1
31004,2,11452,1
31004,2,26253,1
31004,3,3403,5
31004,3,11442,1
31004,3,11443,1
31004,3,26253,1
31006,1,11442,1
31006,1,11443,1
31006,0,3380,5
31006,0,11442,1
31006,0,11443,1
31006,0,26253,2
31006,2,3403,5
31006,2,11442,1
31006,2,11443,1
31006,2,26253,1
31006,3,3403,5
31006,3,11442,1
31006,3,11443,1
31006,3,26253,1
31008,1,11442,1
31008,1,11443,1
31008,0,3380,5
31008,0,11442,1
31008,0,11443,1
31008,0,26253,4
31008,2,3409,5
31008,2,11442,1
31008,2,11443,1
31008,2,26253,4
31008,3,3403,5
31008,3,11433,1
31008,3,11442,1
31008,3,26253,4
31010,4,11443,1
31010,4,11442,1
31010,4,23087,1
31010,0,3380,1
31010,0,26253,1
31010,2,3409,1
31010,2,26253,1
31010,3,3403,1
31010,3,26253,1
31012,4,11443,1
31012,4,11442,1
31012,4,23087,1
31012,0,3380,1
31012,0,26253,1
31012,2,3409,1
31012,2,26253,1
31012,3,3403,1
31012,3,26253,1
31014,4,11443,1
31014,4,11442,1
31014,4,23087,1
31014,0,3380,5
31014,0,26253,1
31014,2,3409,4
31014,2,26253,4
31014,3,3403,4
31014,3,26253,4
31016,1,11442,1
31016,1,11443,1
31016,0,3380,5
31016,0,11442,1
31016,0,11443,1
31016,0,26253,1
31016,2,11442,1
31016,2,11443,1
31016,2,11452,1
31016,2,26253,1
31016,3,3403,5
31016,3,11442,1
31016,3,11443,1
31016,3,26253,1
31018,1,11442,1
31018,1,11443,1
31018,0,3380,5
31018,0,11442,1
31018,0,11443,1
31018,0,26253,2
31018,2,3403,5
31018,2,11442,1
31018,2,11443,1
31018,2,26253,1
31018,3,3403,5
31018,3,11442,1
31018,3,11443,1
31018,3,26253,1
31020,1,11442,1
31020,1,11443,1
31020,0,3380,5
31020,0,11442,1
31020,0,11443,1
31020,0,26253,4
31020,2,3409,5
31020,2,11442,1
31020,2,11443,1
31020,2,26253,4
31020,3,3403,5
31020,3,11433,1
31020,3,11442,1
31020,3,26253,4
31022,4,11443,1
31022,4,11442,1
31022,4,23087,1
31022,0,3380,1
31022,0,26253,1
31022,2,3409,1
31022,2,26253,1
31022,3,3403,1
31022,3,26253,1
31024,4,11443,1
31024,4,11442,1
31024,4,23087,1
31024,0,3380,1
31024,0,26253,1
31024,2,3409,1
31024,2,26253,1
31024,3,3403,1
31024,3,26253,1
31026,4,11443,1
31026,4,11442,1
31026,4,23087,1
31026,0,3380,5
31026,0,26253,1
31026,2,3409,4
31026,2,26253,4
31026,3,3403,4
31026,3,26253,4
31028,1,11442,1
31028,1,11443,1
31028,0,3380,5
31028,0,11442,1
31028,0,11443,1
31028,0,26253,1
31028,2,11442,1
31028,2,11443,1
31028,2,11452,1
31028,2,26253,1
31028,3,3403,5
31028,3,11442,1
31028,3,11443,1
31028,3,26253,1
31030,1,11442,1
31030,1,11443,1
31030,0,3380,5
31030,0,11442,1
31030,0,11443,1
31030,0,26253,2
31030,2,3403,5
31030,2,11442,1
31030,2,11443,1
31030,2,26253,1
31030,3,3403,5
31030,3,11442,1
31030,3,11443,1
31030,3,26253,1
31032,1,11442,1
31032,1,11443,1
31032,0,3380,5
31032,0,11442,1
31032,0,11443,1
31032,0,26253,4
31032,2,3409,5
31032,2,11442,1
31032,2,11443,1
31032,2,26253,4
31032,3,3403,5
31032,3,11433,1
31032,3,11442,1
31032,3,26253,4
31034,4,11443,1
31034,4,11442,1
31034,4,23087,1
31034,0,3380,1
31034,0,26253,1
31034,2,3409,1
31034,2,26253,1
31034,3,3403,1
31034,3,26253,1
31036,4,11443,1
31036,4,11442,1
31036,4,23087,1
31036,0,3380,1
31036,0,26253,1
31036,2,3409,1
31036,2,26253,1
31036,3,3403,1
31036,3,26253,1
31038,4,11443,1
31038,4,11442,1
31038,4,23087,1
31038,0,3380,5
31038,0,26253,1
31038,2,3409,4
31038,2,26253,4
31038,3,3403,4
31038,3,26253,4
31040,1,11442,1
31040,1,11443,1
31040,0,3380,5
31040,0,11442,1
31040,0,11443,1
31040,0,26253,1
31040,2,11442,1
31040,2,11443,1
31040,2,11452,1
31040,2,26253,1
31040,3,3403,5
31040,3,11442,1
31040,3,11443,1
31040,3,26253,1
31042,1,11442,1
31042,1,11443,1
31042,0,3380,5
31042,0,11442,1
31042,0,11443,1
31042,0,26253,2
31042,2,3403,5
31042,2,11442,1
31042,2,11443,1
31042,2,26253,1
31042,3,3403,5
31042,3,11442,1
31042,3,11443,1
31042,3,26253,1
31044,1,11442,1
31044,1,11443,1
31044,0,3380,5
31044,0,11442,1
31044,0,11443,1
31044,0,26253,4
31044,2,3409,5
31044,2,11442,1
31044,2,11443,1
31044,2,26253,4
31044,3,3403,5
31044,3,11433,1
31044,3,11442,1
31044,3,26253,4
31046,4,11443,1
31046,4,11442,1
31046,4,23087,1
31046,0,3380,1
31046,0,26253,1
31046,2,3409,1
31046,2,26253,1
31046,3,3403,1
31046,3,26253,1
31048,4,11443,1
31048,4,11442,1
31048,4,23087,1
31048,0,3380,1
31048,0,26253,1
31048,2,3409,1
31048,2,26253,1
31048,3,3403,1
31048,3,26253,1
31050,1,11442,1
31050,1,11443,1
31050,0,3380,5
31050,0,11442,1
31050,0,11443,1
31050,0,26253,4
31050,2,3409,5
31050,2,11442,1
31050,2,11443,1
31050,2,26253,4
31050,3,3403,5
31050,3,11433,1
31050,3,11442,1
31050,3,26253,4
31052,1,11442,1
31052,1,11443,1
31052,0,3380,5
31052,0,11442,1
31052,0,11443,1
31052,0,26253,1
31052,2,11442,1
31052,2,11443,1
31052,2,11452,1
31052,2,26253,1
31052,3,3403,5
31052,3,11442,1
31052,3,11443,1
31052,3,26253,1
31054,1,11442,1
31054,1,11443,1
31054,0,3380,5
31054,0,11442,1
31054,0,11443,1
31054,0,26253,2
31054,2,3403,5
31054,2,11442,1
31054,2,11443,1
31054,2,26253,1
31054,3,3403,5
31054,3,11442,1
31054,3,11443,1
31054,3,26253,1
31056,4,11443,1
31056,4,11442,1
31056,4,23087,1
31056,0,3380,1
31056,0,26253,1
31056,2,3409,1
31056,2,26253,1
31056,3,3403,1
31056,3,26253,1
31058,1,11442,1
31058,1,11443,1
31058,0,3380,5
31058,0,11442,1
31058,0,11443,1
31058,0,26253,1
31058,2,11442,1
31058,2,11443,1
31058,2,11452,1
31058,2,26253,1
31058,3,3403,5
31058,3,11442,1
31058,3,11443,1
31058,3,26253,1
31060,1,11442,1
31060,1,11443,1
31060,0,3380,5
31060,0,11442,1
31060,0,11443,1
31060,0,26253,2
31060,2,3403,5
31060,2,11442,1
31060,2,11443,1
31060,2,26253,1
31060,3,3403,5
31060,3,11442,1
31060,3,11443,1
31060,3,26253,1
31062,1,11442,1
31062,1,11443,1
31062,0,3380,5
31062,0,11442,1
31062,0,11443,1
31062,0,26253,4
31062,2,3409,5
31062,2,11442,1
31062,2,11443,1
31062,2,26253,4
31062,3,3403,5
31062,3,11433,1
31062,3,11442,1
31062,3,26253,4
31064,4,11443,1
31064,4,11442,1
31064,4,23087,1
31064,0,3380,1
31064,0,26253,1
31064,2,3409,1
31064,2,26253,1
31064,3,3403,1
31064,3,26253,1
31066,4,11443,1
31066,4,11442,1
31066,4,23087,1
31066,0,3380,1
31066,0,26253,1
31066,2,3409,1
31066,2,26253,1
31066,3,3403,1
31066,3,26253,1
31068,4,11443,1
31068,4,11442,1
31068,4,23087,1
31068,0,3380,5
31068,0,26253,1
31068,2,3409,4
31068,2,26253,4
31068,3,3403,4
31068,3,26253,4
31070,1,11442,1
31070,1,11443,1
31070,0,3380,5
31070,0,11442,1
31070,0,11443,1
31070,0,26253,1
31070,2,11442,1
31070,2,11443,1
31070,2,11452,1
31070,2,26253,1
31070,3,3403,5
31070,3,11442,1
31070,3,11443,1
31070,3,26253,1
31072,1,11442,1
31072,1,11443,1
31072,0,3380,5
31072,0,11443,1
31072,0,26253,2
31072,2,3403,5
31072,2,11442,1
31072,2,11443,1
31072,2,26253,1
31072,3,3403,5
31072,3,11442,1
31072,3,11443,1
31072,3,26253,1
31074,4,11443,1
31074,4,11442,1
31074,4,23087,1
31074,0,3380,1
31074,0,26253,1
31074,2,3409,1
31074,2,26253,1
31074,3,3403,1
31074,3,26253,1
31076,4,11443,1
31076,4,11442,1
31076,4,23087,1
31076,0,3380,5
31076,0,26253,1
31076,2,3409,4
31076,2,26253,4
31076,3,3403,4
31076,3,26253,4
31078,1,11442,1
31078,1,11443,1
31078,0,3380,5
31078,0,11442,1
31078,0,11443,1
31078,0,26253,1
31078,2,11442,1
31078,2,11443,1
31078,2,11452,1
31078,2,26253,1
31078,3,3403,5
31078,3,11442,1
31078,3,11443,1
31078,3,26253,1
31080,1,11442,1
31080,1,11443,1
31080,0,3380,5
31080,0,11442,1
31080,0,11443,1
31080,0,26253,2
31080,2,3403,5
31080,2,11442,1
31080,2,11443,1
31080,2,26253,1
31080,3,3403,5
31080,3,11442,1
31080,3,11443,1
31080,3,26253,1
31082,1,11442,1
31082,1,11443,1
31082,0,3380,5
31082,0,11442,1
31082,0,11443,1
31082,0,26253,4
31082,2,3409,5
31082,2,11442,1
31082,2,11443,1
31082,2,26253,4
31082,3,3403,5
31082,3,11433,1
31082,3,11442,1
31082,3,26253,4
31084,4,11443,1
31084,4,11442,1
31084,4,23087,1
31084,0,3380,1
31084,0,26253,1
31084,2,3409,1
31084,2,26253,1
31084,3,3403,1
31084,3,26253,1
31086,4,11443,1
31086,4,11442,1
31086,4,23087,1
31086,0,3380,1
31086,0,26253,1
31086,2,3409,1
31086,2,26253,1
31086,3,3403,1
31086,3,26253,1
31088,4,11443,1
31088,4,11442,1
31088,4,23087,1
31088,0,3380,5
31088,0,26253,1
31088,2,3409,4
31088,2,26253,4
31088,3,3403,4
31088,3,26253,4
31090,1,11442,1
31090,1,11443,1
31090,0,3380,5
31090,0,11442,1
31090,0,11443,1
31090,0,26253,1
31090,2,11442,1
31090,2,11443,1
31090,2,11452,1
31090,2,26253,1
31090,3,3403,5
31090,3,11442,1
31090,3,11443,1
31090,3,26253,1
31092,1,11442,1
31092,1,11443,1
31092,0,3380,5
31092,0,11442,1
31092,0,11443,1
31092,0,26253,2
31092,2,3403,5
31092,2,11442,1
31092,2,11443,1
31092,2,26253,1
31092,3,3403,5
31092,3,11442,1
31092,3,11443,1
31092,3,26253,1
31094,1,11442,1
31094,1,11443,1
31094,0,3380,5
31094,0,11442,1
31094,0,11443,1
31094,0,26253,4
31094,2,3409,5
31094,2,11442,1
31094,2,11443,1
31094,2,26253,4
31094,3,3403,5
31094,3,11433,1
31094,3,11442,1
31094,3,26253,4
31106,4,11529,1
31106,4,11442,1
31106,4,21791,1
31106,0,3380,1
31106,0,26254,1
31106,2,3409,1
31106,2,26254,1
31106,3,3403,1
31106,3,26254,1
31108,4,11529,1
31108,4,11442,1
31108,4,21791,1
31108,0,3380,1
31108,0,26254,1
31108,2,3409,1
31108,2,26254,1
31108,3,3403,1
31108,3,26254,1
31110,4,11529,1
31110,4,11442,1
31110,4,21791,1
31110,0,3380,5
31110,0,26254,1
31110,2,3409,4
31110,2,26254,4
31110,3,3403,4
31110,3,26254,4
31112,1,11442,1
31112,1,11529,1
31112,0,3380,5
31112,0,11442,1
31112,0,11529,1
31112,0,26254,1
31112,2,3409,5
31112,2,11442,1
31112,2,11529,1
31112,2,26254,1
31112,3,3403,5
31112,3,11442,1
31112,3,11529,1
31112,3,26254,1
31114,1,11442,1
31114,1,11529,1
31114,0,3380,5
31114,0,11442,1
31114,0,11529,1
31114,0,26254,1
31114,2,3409,5
31114,2,11442,1
31114,2,11529,1
31114,2,26254,1
31114,3,3403,5
31114,3,11442,1
31114,3,11529,1
31114,3,26254,1
31116,1,11442,1
31116,1,11529,1
31116,0,3380,5
31116,0,11442,1
31116,0,11529,1
31116,0,26254,4
31116,2,3409,5
31116,2,11442,1
31116,2,11529,1
31116,2,26254,4
31116,3,3403,5
31116,3,11442,1
31116,3,11529,1
31116,3,26254,4
31118,4,11529,1
31118,4,11442,1
31118,4,21791,1
31118,0,3380,1
31118,0,26254,1
31118,2,3409,1
31118,2,26254,1
31118,3,3403,1
31118,3,26254,1
31120,4,11529,1
31120,4,11442,1
31120,4,21791,1
31120,0,3380,1
31120,0,26254,1
31120,2,3409,1
31120,2,26254,1
31120,3,3403,1
31120,3,26254,1
31122,4,11529,1
31122,4,11442,1
31122,4,21791,1
31122,0,3380,5
31122,0,26254,1
31122,2,3409,4
31122,2,26254,4
31122,3,3403,4
31122,3,26254,4
31124,1,11442,1
31124,1,11529,1
31124,0,3380,5
31124,0,11442,1
31124,0,11529,1
31124,0,26254,1
31124,2,3409,5
31124,2,11442,1
31124,2,11529,1
31124,2,26254,1
31124,3,3403,5
31124,3,11442,1
31124,3,11529,1
31124,3,26254,1
31126,1,11442,1
31126,1,11529,1
31126,0,3380,5
31126,0,11442,1
31126,0,11529,1
31126,0,26254,1
31126,2,3409,5
31126,2,11442,1
31126,2,11529,1
31126,2,26254,1
31126,3,3403,5
31126,3,11442,1
31126,3,11529,1
31126,3,26254,1
31128,1,11442,1
31128,1,11529,1
31128,0,3380,5
31128,0,11442,1
31128,0,11529,1
31128,0,26254,4
31128,2,3409,5
31128,2,11442,1
31128,2,11529,1
31128,2,26254,4
31128,3,3403,5
31128,3,11442,1
31128,3,11529,1
31128,3,26254,4
31130,4,11529,1
31130,4,11442,1
31130,4,21791,1
31130,0,3380,1
31130,0,26254,1
31130,2,3409,1
31130,2,26254,1
31130,3,3403,1
31130,3,26254,1
31132,4,11529,1
31132,4,11442,1
31132,4,21791,1
31132,0,3380,1
31132,0,26254,1
31132,2,3409,1
31132,2,26254,1
31132,3,3403,1
31132,3,26254,1
31134,4,11529,1
31134,4,11442,1
31134,4,21791,1
31134,0,3380,5
31134,0,26254,1
31134,2,3409,4
31134,2,26254,4
31134,3,3403,4
31134,3,26254,4
31136,1,11442,1
31136,1,11529,1
31136,0,3380,5
31136,0,11442,1
31136,0,11529,1
31136,0,26254,1
31136,2,3409,5
31136,2,11442,1
31136,2,11529,1
31136,2,26254,1
31136,3,3403,5
31136,3,11442,1
31136,3,11529,1
31136,3,26254,1
31138,1,11442,1
31138,1,11529,1
31138,0,3380,5
31138,0,11442,1
31138,0,11529,1
31138,0,26254,1
31138,2,3409,5
31138,2,11442,1
31138,2,11529,1
31138,2,26254,1
31138,3,3403,5
31138,3,11442,1
31138,3,11529,1
31138,3,26254,1
31140,1,11442,1
31140,1,11529,1
31140,0,3380,5
31140,0,11442,1
31140,0,11529,1
31140,0,26254,4
31140,2,3409,5
31140,2,11442,1
31140,2,11529,1
31140,2,26254,4
31140,3,3403,5
31140,3,11442,1
31140,3,11529,1
31140,3,26254,4
31142,4,11529,1
31142,4,11442,1
31142,4,21791,1
31142,0,3380,1
31142,0,26254,1
31142,2,3409,1
31142,2,26254,1
31142,3,3403,1
31142,3,26254,1
31144,4,11529,1
31144,4,11442,1
31144,4,21791,1
31144,0,3380,1
31144,0,26254,1
31144,2,3409,1
31144,2,26254,1
31144,3,3403,1
31144,3,26254,1
31146,4,11529,1
31146,4,11442,1
31146,4,21791,1
31146,0,3380,5
31146,0,26254,1
31146,2,3409,4
31146,2,26254,4
31146,3,3403,4
31146,3,26254,4
31148,1,11442,1
31148,1,11529,1
31148,0,3380,5
31148,0,11442,1
31148,0,11529,1
31148,0,26254,1
31148,2,3409,5
31148,2,11442,1
31148,2,11529,1
31148,2,26254,1
31148,3,3403,5
31148,3,11442,1
31148,3,11529,1
31148,3,26254,1
31150,1,11442,1
31150,1,11529,1
31150,0,3380,5
31150,0,11442,1
31150,0,11529,1
31150,0,26254,1
31150,2,3409,5
31150,2,11442,1
31150,2,11529,1
31150,2,26254,1
31150,3,3403,5
31150,3,11442,1
31150,3,11529,1
31150,3,26254,1
31152,1,11442,1
31152,1,11529,1
31152,0,3380,5
31152,0,11442,1
31152,0,11529,1
31152,0,26254,4
31152,2,3409,5
31152,2,11442,1
31152,2,11529,1
31152,2,26254,4
31152,3,3403,5
31152,3,11442,1
31152,3,11529,1
31152,3,26254,4
31154,4,11529,1
31154,4,11442,1
31154,4,21791,1
31154,0,3380,1
31154,0,26254,1
31154,2,3409,1
31154,2,26254,1
31154,3,3403,1
31154,3,26254,1
31156,4,11529,1
31156,4,11442,1
31156,4,21791,1
31156,0,3380,1
31156,0,26254,1
31156,2,3409,1
31156,2,26254,1
31156,3,3403,1
31156,3,26254,1
31158,4,11529,1
31158,4,11442,1
31158,4,21791,1
31158,0,3380,5
31158,0,26254,1
31158,2,3409,4
31158,2,26254,4
31158,3,3403,4
31158,3,26254,4
31160,4,11529,1
31160,4,11442,1
31160,4,21791,1
31160,0,3380,1
31160,0,26254,1
31160,2,3409,1
31160,2,26254,1
31160,3,3403,1
31160,3,26254,1
31162,4,11529,1
31162,4,11442,1
31162,4,21791,1
31162,0,3380,1
31162,0,26254,1
31162,2,3409,1
31162,2,26254,1
31162,3,3403,1
31162,3,26254,1
31164,4,11529,1
31164,4,11442,1
31164,4,21791,1
31164,0,3380,5
31164,0,26254,1
31164,2,3409,4
31164,2,26254,4
31164,3,3403,4
31164,3,26254,4
31166,1,11442,1
31166,1,11529,1
31166,0,3380,5
31166,0,11442,1
31166,0,11529,1
31166,0,26254,1
31166,2,3409,5
31166,2,11442,1
31166,2,11529,1
31166,2,26254,1
31166,3,3403,5
31166,3,11442,1
31166,3,11529,1
31166,3,26254,1
31168,1,11442,1
31168,1,11529,1
31168,0,3380,5
31168,0,11442,1
31168,0,11529,1
31168,0,26254,1
31168,2,3409,5
31168,2,11442,1
31168,2,11529,1
31168,2,26254,1
31168,3,3403,5
31168,3,11442,1
31168,3,11529,1
31168,3,26254,1
31170,1,11442,1
31170,1,11529,1
31170,0,3380,5
31170,0,11442,1
31170,0,11529,1
31170,0,26254,4
31170,2,3409,5
31170,2,11442,1
31170,2,11529,1
31170,2,26254,4
31170,3,3403,5
31170,3,11442,1
31170,3,11529,1
31170,3,26254,4
31172,1,11442,1
31172,1,11529,1
31172,0,3380,5
31172,0,11442,1
31172,0,11529,1
31172,0,26254,1
31172,2,3409,5
31172,2,11442,1
31172,2,11529,1
31172,2,26254,1
31172,3,3403,5
31172,3,11442,1
31172,3,11529,1
31172,3,26254,1
31174,1,11442,1
31174,1,11529,1
31174,0,3380,5
31174,0,11442,1
31174,0,11529,1
31174,0,26254,1
31174,2,3409,5
31174,2,11442,1
31174,2,11529,1
31174,2,26254,1
31174,3,3403,5
31174,3,11442,1
31174,3,11529,1
