typeID,groupID,volume,packaged
14421,53,20.0,
14423,53,20.0,
14425,53,20.0,
14427,53,20.0,
14429,53,20.0,
14431,53,20.0,
14433,53,20.0,
14435,53,20.0,
14437,53,20.0,
14439,53,20.0,
14441,53,20.0,
14443,53,20.0,
14445,53,20.0,
14447,53,20.0,
14449,53,20.0,
14451,53,20.0,
14453,53,20.0,
14455,53,20.0,
14457,55,20.0,
14459,55,20.0,
14461,55,20.0,
14463,55,20.0,
14465,55,20.0,
14467,55,20.0,
14469,55,20.0,
14471,55,20.0,
14473,55,20.0,
14475,55,20.0,
14483,314,0.1,
14484,46,5.0,
14486,46,5.0,
14488,46,5.0,
14490,46,5.0,
14492,46,10.0,
14494,46,10.0,
14496,46,10.0,
14498,46,10.0,
14500,46,5.0,
14502,46,5.0,
14504,46,5.0,
14506,46,5.0,
14508,46,10.0,
14510,46,10.0,
14512,46,10.0,
14514,46,10.0,
14516,506,20.0,
14518,506,20.0,
14520,506,20.0,
14522,506,20.0,
14524,508,20.0,
14525,508,20.0,
14526,508,20.0,
14527,508,20.0,
14528,367,5.0,
14530,367,5.0,
14532,367,5.0,
14534,367,5.0,
14536,59,5.0,
14538,59,5.0,
14540,59,5.0,
14542,59,5.0,
14544,72,50.0,
14546,72,50.0,
14548,72,50.0,
14550,72,50.0,
14552,62,50.0,
14554,62,50.0,
14556,98,5.0,
14560,98,5.0,
14564,98,5.0,
14568,98,5.0,
14572,98,5.0,
14576,98,5.0,
14580,98,5.0,
14584,98,5.0,
14588,98,5.0,
14592,98,5.0,
14597,40,25.0,
14599,40,25.0,
14601,40,50.0,
14603,40,50.0,
14606,295,5.0,
14610,295,5.0,
14614,295,5.0,
14618,295,5.0,
14622,295,5.0,
14626,295,5.0,
14630,295,5.0,
14634,295,5.0,
14636,338,5.0,
14638,338,5.0,
14640,211,5.0,
14642,211,5.0,
14644,211,5.0,
14646,211,5.0,
14648,65,5.0,
14650,65,5.0,
14652,65,5.0,
14654,65,5.0,
14656,52,5.0,
14658,52,5.0,
14660,52,5.0,
14662,52,5.0,
14664,52,5.0,
14666,52,5.0,
14668,52,5.0,
14670,52,5.0,
14672,506,20.0,
14674,506,20.0,
14676,506,20.0,
14678,506,20.0,
14680,508,20.0,
14681,508,20.0,
14682,508,20.0,
14683,508,20.0,
14684,367,5.0,
14686,367,5.0,
14688,367,5.0,
14690,367,5.0,
14692,72,50.0,
14694,72,50.0,
14696,72,50.0,
14698,72,50.0,
14700,40,25.0,
14701,40,25.0,
14702,40,25.0,
14703,40,25.0,
14704,40,50.0,
14705,40,50.0,
14706,40,50.0,
14707,40,50.0,
14708,338,5.0,
14710,338,5.0,
14712,338,5.0,
14714,338,5.0,
14716,295,5.0,
14718,295,5.0,
14720,295,5.0,
14722,295,5.0,
14724,295,5.0,
14726,295,5.0,
14728,295,5.0,
14730,295,5.0,
14732,295,5.0,
14734,295,5.0,
14736,295,5.0,
14738,295,5.0,
14740,295,5.0,
14742,295,5.0,
14744,295,5.0,
14746,295,5.0,
14748,77,5.0,
14749,77,5.0,
14750,77,5.0,
14751,77,5.0,
14752,77,5.0,
14753,77,5.0,
14754,77,5.0,
14755,77,5.0,
14756,77,5.0,
14757,77,5.0,
14758,77,5.0,
14759,77,5.0,
14760,77,5.0,
14761,77,5.0,
14762,77,5.0,
14763,77,5.0,
14764,77,5.0,
14765,77,5.0,
14766,77,5.0,
14767,77,5.0,
14768,285,5.0,
14770,285,5.0,
14772,285,5.0,
14774,285,5.0,
14776,330,100.0,
14778,330,100.0,
14780,330,100.0,
14782,330,100.0,
14784,72,50.0,
14786,72,50.0,
14788,72,50.0,
14790,72,50.0,
14792,72,50.0,
14794,72,50.0,
14796,72,50.0,
14798,72,50.0,
14800,205,5.0,
14802,205,5.0,
14804,205,5.0,
14806,205,5.0,
14808,205,5.0,
14810,205,5.0,
14812,205,5.0,
14814,205,5.0,
14816,68,5.0,
14818,68,5.0,
14820,68,5.0,
14822,68,5.0,
14824,68,5.0,
14826,68,5.0,
14828,68,5.0,
14830,68,5.0,
14832,71,5.0,
14834,71,5.0,
14836,71,5.0,
14838,71,5.0,
14840,71,5.0,
14842,71,5.0,
14844,71,5.0,
14846,71,5.0,
14848,62,50.0,
14849,62,50.0,
14850,62,50.0,
14851,62,50.0,
14852,62,50.0,
14853,62,50.0,
14854,62,50.0,
14855,62,50.0,
14856,98,5.0,
14858,98,5.0,
14860,98,5.0,
14862,98,5.0,
14864,98,5.0,
14866,98,5.0,
14868,98,5.0,
14870,98,5.0,
14872,98,5.0,
14874,98,5.0,
14876,98,5.0,
14878,98,5.0,
14880,98,5.0,
14882,98,5.0,
14886,98,5.0,
14888,98,5.0,
14890,98,5.0,
14892,98,5.0,
14894,98,5.0,
14896,98,5.0,
14898,98,5.0,
14900,98,5.0,
14902,98,5.0,
14904,98,5.0,
14906,98,5.0,
14908,98,5.0,
14910,98,5.0,
14912,98,5.0,
14914,98,5.0,
14916,98,5.0,
14918,98,5.0,
14920,98,5.0,
14922,98,5.0,
14924,98,5.0,
14926,98,5.0,
14928,98,5.0,
14930,98,5.0,
14932,98,5.0,
14934,98,5.0,
14936,326,5.0,
14938,326,5.0,
14940,326,5.0,
14942,326,5.0,
14944,326,5.0,
14946,326,5.0,
14948,326,5.0,
14950,326,5.0,
14952,326,5.0,
14954,326,5.0,
14956,326,5.0,
14958,326,5.0,
14960,326,5.0,
14962,326,5.0,
14964,326,5.0,
14966,326,5.0,
14968,326,5.0,
14970,326,5.0,
14972,326,5.0,
14974,326,5.0,
14976,326,5.0,
14978,326,5.0,
14980,326,5.0,
14982,326,5.0,
14984,326,5.0,
14986,326,5.0,
14988,326,5.0,
14990,326,5.0,
14992,326,5.0,
14994,326,5.0,
14996,326,5.0,
14998,326,5.0,
15000,326,5.0,
15002,326,5.0,
15004,326,5.0,
15006,326,5.0,
15008,326,5.0,
15010,326,5.0,
15012,326,5.0,
15014,326,5.0,
15016,328,5.0,
15018,328,5.0,
15020,328,5.0,
15022,328,5.0,
15024,328,5.0,
15026,328,5.0,
15028,328,5.0,
15030,328,5.0,
15032,328,5.0,
15034,328,5.0,
15036,328,5.0,
15038,328,5.0,
15040,328,5.0,
15042,328,5.0,
15044,328,5.0,
15046,328,5.0,
15048,328,5.0,
15050,328,5.0,
15052,328,5.0,
15054,328,5.0,
15056,328,5.0,
15058,328,5.0,
15060,328,5.0,
15062,328,5.0,
15064,328,5.0,
15066,328,5.0,
15068,328,5.0,
15070,328,5.0,
15072,328,5.0,
15074,328,5.0,
15076,328,5.0,
15078,328,5.0,
15080,767,5.0,
15082,767,5.0,
15084,767,5.0,
15086,767,5.0,
15088,767,5.0,
15090,767,5.0,
15092,767,5.0,
15094,767,5.0,
15096,766,5.0,
15098,766,5.0,
15100,766,5.0,
15102,766,5.0,
15104,766,5.0,
15106,766,5.0,
15108,766,5.0,
15110,766,5.0,
15112,769,5.0,
15114,769,5.0,
15116,769,5.0,
15118,769,5.0,
15120,769,5.0,
15122,769,5.0,
15124,769,5.0,
15126,769,5.0,
15128,76,20.0,
15130,76,20.0,
15132,76,20.0,
15134,76,20.0,
15136,76,20.0,
15138,76,20.0,
15140,76,20.0,
15142,76,20.0,
15144,302,5.0,
15146,302,5.0,
15148,302,5.0,
15150,302,5.0,
15152,72,50.0,
15154,72,50.0,
15156,72,50.0,
15158,72,50.0,
15160,62,50.0,
15161,62,50.0,
15162,62,50.0,
15163,62,50.0,
15164,98,5.0,
15166,98,5.0,
15168,98,5.0,
15170,98,5.0,
15172,98,5.0,
15174,98,5.0,
15176,98,5.0,
15178,98,5.0,
15180,98,5.0,
15182,98,5.0,
15184,98,5.0,
15186,98,5.0,
15188,98,5.0,
15190,98,5.0,
15192,98,5.0,
15194,98,5.0,
15196,98,5.0,
15198,98,5.0,
15200,98,5.0,
15202,98,5.0,
15204,326,5.0,
15206,326,5.0,
15208,326,5.0,
15210,326,5.0,
15212,326,5.0,
15214,326,5.0,
15216,326,5.0,
15218,326,5.0,
15220,326,5.0,
15222,326,5.0,
15224,326,5.0,
15226,326,5.0,
15228,326,5.0,
15230,326,5.0,
15232,326,5.0,
15234,326,5.0,
15236,326,5.0,
15238,326,5.0,
15240,326,5.0,
15242,326,5.0,
15244,328,5.0,
15246,328,5.0,
15248,328,5.0,
15250,328,5.0,
15252,328,5.0,
15254,328,5.0,
15256,328,5.0,
15258,328,5.0,
15260,328,5.0,
15262,328,5.0,
15264,328,5.0,
15266,328,5.0,
15268,328,5.0,
15270,328,5.0,
15272,328,5.0,
15274,328,5.0,
15276,212,5.0,
15278,212,5.0,
15280,212,5.0,
15282,212,5.0,
15284,213,5.0,
15286,213,5.0,
15288,213,5.0,
15290,213,5.0,
15292,766,5.0,
15294,766,5.0,
15296,766,5.0,
15298,766,5.0,
15300,769,5.0,
15302,769,5.0,
15304,769,5.0,
15306,769,5.0,
15308,285,5.0,
15310,285,5.0,
15312,285,5.0,
15314,285,5.0,
15316,314,1.0,
15317,1034,1.5,
15318,314,1.0,
15319,314,1000.0,
15331,526,0.01,
15353,314,1.0,
15410,314,0.1,
15416,302,5.0,
15437,767,5.0,
15447,59,5.0,
15453,326,5.0,
15455,326,5.0,
15457,303,1.0,
15458,303,1.0,
15459,303,1.0,
15460,303,1.0,
15461,303,1.0,
15462,303,1.0,
15463,303,1.0,
15464,303,1.0,
15465,303,1.0,
15466,303,1.0,
15477,303,1.0,
15478,303,1.0,
15479,303,1.0,
15480,303,1.0,
15508,100,10.0,
15510,100,10.0,
15675,285,5.0,
15677,285,5.0,
15681,367,5.0,
15683,367,5.0,
15685,98,5.0,
15687,98,5.0,
15689,98,5.0,
15691,98,5.0,
15693,98,5.0,
15695,98,5.0,
15697,98,5.0,
15699,98,5.0,
15701,98,5.0,
15703,98,5.0,
15705,328,5.0,
15707,328,5.0,
15709,328,5.0,
15711,328,5.0,
15713,328,5.0,
15715,328,5.0,
15717,328,5.0,
15719,328,5.0,
15721,326,5.0,
15723,326,5.0,
15725,326,5.0,
15727,326,5.0,
15729,326,5.0,
15731,326,5.0,
15733,326,5.0,
15735,326,5.0,
15737,326,5.0,
15739,326,5.0,
15741,62,5.0,
15742,62,10.0,
15743,62,50.0,
15744,62,5.0,
15745,62,10.0,
15746,62,50.0,
15747,46,10.0,
15749,46,5.0,
15751,46,10.0,
15753,46,5.0,
15755,46,10.0,
15757,46,5.0,
15759,46,10.0,
15761,46,5.0,
15764,46,10.0,
15766,46,5.0,
15768,46,10.0,
15770,46,5.0,
15772,76,5.0,
15774,76,2.5,
15776,76,10.0,
15778,76,20.0,
15780,76,5.0,
15782,76,2.5,
15784,76,10.0,
15786,76,20.0,
15788,43,5.0,
15790,330,100.0,
15792,213,5.0,
15794,71,5.0,
15796,71,5.0,
15798,71,5.0,
15800,71,5.0,
15802,71,5.0,
15804,71,5.0,
15806,59,5.0,
15808,205,5.0,
15810,205,5.0,
15812,764,5.0,
15813,763,5.0,
15814,74,20.0,
15815,74,10.0,
15816,74,5.0,
15817,74,20.0,
15818,74,20.0,
15820,74,10.0,
15821,74,10.0,
15823,74,5.0,
15824,74,5.0,
15825,74,20.0,
15826,74,5.0,
15827,74,5.0,
15828,74,5.0,
15829,74,20.0,
15830,74,10.0,
15831,74,10.0,
15832,74,10.0,
15833,74,20.0,
15834,74,20.0,
15835,74,10.0,
15836,74,5.0,
15837,74,20.0,
15838,74,20.0,
15840,74,10.0,
15841,74,10.0,
15843,74,5.0,
15844,74,5.0,
15845,53,20.0,
15846,53,10.0,
15847,53,20.0,
15848,53,20.0,
15849,53,5.0,
15850,53,5.0,
15851,53,10.0,
15852,53,10.0,
15853,53,5.0,
15854,53,10.0,
15855,53,10.0,
15856,53,5.0,
15857,53,5.0,
15858,53,20.0,
15859,53,20.0,
15860,53,20.0,
15861,53,10.0,
15862,53,20.0,
15863,53,20.0,
15864,53,5.0,
15865,53,5.0,
15866,53,10.0,
15867,53,10.0,
15868,53,5.0,
15869,53,10.0,
15870,53,10.0,
15871,53,5.0,
15872,53,5.0,
15873,53,20.0,
15874,53,20.0,
15875,68,5.0,
15877,68,5.0,
15879,68,5.0,
15881,68,5.0,
15883,68,5.0,
15885,68,5.0,
15887,52,5.0,
15889,52,5.0,
15891,52,5.0,
15893,52,5.0,
15895,302,5.0,
15897,40,50.0,
15898,40,5.0,
15899,40,10.0,
15900,40,25.0,
15901,40,50.0,
15902,40,5.0,
15903,40,10.0,
15904,40,25.0,
15905,338,5.0,
15907,338,5.0,
15909,295,5.0,
15911,295,5.0,
15913,295,5.0,
15915,295,5.0,
15917,295,5.0,
15919,295,5.0,
15921,295,5.0,
15923,295,5.0,
15925,72,5.0,
15927,72,2.5,
15929,72,10.0,
15931,72,50.0,
15933,72,2.5,
15935,72,5.0,
15937,72,10.0,
15939,72,50.0,
15941,72,5.0,
15943,72,2.5,
15945,72,10.0,
15947,72,50.0,
15949,72,5.0,
15951,72,2.5,
15953,72,10.0,
15955,72,50.0,
15957,72,5.0,
15959,72,2.5,
15961,72,10.0,
15963,72,50.0,
15965,211,5.0,
15967,209,5.0,
16003,747,1.0,
16004,747,1.0,
16005,747,1.0,
16006,747,1.0,
16008,747,1.0,
16009,747,1.0,
16041,314,1000.0,
16042,314,50.0,
16043,314,500.0,
16044,314,10.0,
16045,314,100.0,
16046,55,5.0,
16047,55,20.0,
16048,55,20.0,
16049,55,5.0,
16050,55,5.0,
16051,55,10.0,
16052,55,5.0,
16053,55,5.0,
16054,55,10.0,
16055,55,10.0,
16056,55,10.0,
16057,55,20.0,
16058,55,10.0,
16059,55,20.0,
16060,55,20.0,
16061,511,10.0,
16062,506,20.0,
16064,510,10.0,
16065,507,5.0,
16067,508,20.0,
16068,509,5.0,
16069,1210,0.01,
16118,409,0.1,
16119,409,0.1,
16120,409,0.1,
16121,409,0.1,
16122,409,0.1,
16123,409,0.1,
16124,409,0.1,
16125,409,0.1,
16126,330,100.0,
16194,283,1.0,
16213,365,8000.0,
16214,365,8000.0,
16216,413,3000.0,
16220,397,6250.0,
16221,416,4000.0,
16227,419,252000.0,15000.0
16229,419,270000.0,15000.0
16231,419,216000.0,15000.0
16233,419,234000.0,15000.0
16236,420,47000.0,5000.0
16238,420,52000.0,5000.0
16240,420,55000.0,5000.0
16242,420,43000.0,5000.0
16245,749,1.0,
16246,749,1.0,
16247,749,1.0,
16248,749,1.0,
16249,742,1.0,
16253,283,0.1,
16262,465,1000.0,
16263,465,1000.0,
16264,465,1000.0,
16265,465,1000.0,
16266,465,1000.0,
16267,465,1000.0,
16268,465,1000.0,
16269,465,1000.0,
16272,423,0.4,
16273,423,0.4,
16274,423,0.03,
16275,423,3.0,
16278,464,25.0,
16281,1218,0.01,
16299,315,5.0,
16301,315,5.0,
16303,315,5.0,
16305,98,5.0,
16307,98,5.0,
16309,98,5.0,
16311,98,5.0,
16313,98,5.0,
16315,98,5.0,
16317,98,5.0,
16319,98,5.0,
16321,98,5.0,
16323,98,5.0,
16325,98,5.0,
16327,98,5.0,
16329,98,5.0,
16331,98,5.0,
16333,98,5.0,
16335,98,5.0,
16337,98,5.0,
16339,98,5.0,
16343,98,5.0,
16345,98,5.0,
16347,98,5.0,
16349,98,5.0,
16351,98,5.0,
16353,328,5.0,
16355,328,5.0,
16357,328,5.0,
16359,328,5.0,
16361,328,5.0,
16363,328,5.0,
16365,328,5.0,
16367,328,5.0,
16369,328,5.0,
16371,328,5.0,
16373,328,5.0,
16375,328,5.0,
16377,328,5.0,
16379,328,5.0,
16381,328,5.0,
16383,328,5.0,
16385,326,5.0,
16387,326,5.0,
16389,326,5.0,
16391,326,5.0,
16393,326,5.0,
16395,326,5.0,
16397,326,5.0,
16399,326,5.0,
16401,326,5.0,
16403,326,5.0,
16405,326,5.0,
16407,326,5.0,
16409,326,5.0,
16411,326,5.0,
16413,326,5.0,
16415,326,5.0,
16417,326,5.0,
16419,326,5.0,
16421,326,5.0,
16423,326,5.0,
16425,326,5.0,
16427,326,5.0,
16429,326,5.0,
16431,326,5.0,
16433,325,5.0,
16435,325,5.0,
16439,325,5.0,
16441,325,10.0,
16443,325,10.0,
16447,325,10.0,
16449,325,25.0,
16451,325,25.0,
16455,325,25.0,
16457,367,5.0,
16467,71,5.0,
16469,71,5.0,
16475,71,5.0,
16477,71,5.0,
16481,67,5.0,
16483,67,5.0,
16485,67,5.0,
16487,67,5.0,
16489,67,5.0,
16491,67,5.0,
16493,67,5.0,
16495,67,5.0,
16497,68,5.0,
16499,68,5.0,
16505,68,5.0,
16507,68,5.0,
16513,506,20.0,
16515,506,20.0,
16517,506,20.0,
16519,506,20.0,
16521,507,5.0,
16523,507,5.0,
16525,507,5.0,
16527,507,5.0,
16529,338,5.0,
16531,338,5.0,
16533,338,5.0,
16535,338,5.0,
16537,339,5.0,
16591,257,0.01,
16593,283,1.0,
16594,274,0.01,
16595,274,0.01,
16596,274,0.01,
16597,274,0.01,
16598,274,0.01,
16599,43,5.0,
16601,43,5.0,
16603,43,5.0,
16605,43,5.0,
16614,314,0.1,
16617,409,0.1,
16622,274,0.01,
16623,283,0.1,
16630,283,0.1,
16631,426,500.0,
16633,427,0.05,
16634,427,0.05,
16635,427,0.05,
16636,427,0.05,
16637,427,0.05,
16638,427,0.05,
16639,427,0.05,
16640,427,0.05,
16641,427,0.05,
16642,427,0.05,
16643,427,0.05,
16644,427,0.05,
16646,427,0.05,
16647,427,0.05,
16648,427,0.05,
16649,427,0.05,
16650,427,0.05,
16651,427,0.05,
16652,427,0.05,
16653,427,0.05,
16654,428,0.2,
16655,428,0.2,
16656,428,0.2,
16657,428,0.2,
16658,428,0.2,
16659,428,0.2,
16660,428,0.2,
16661,428,0.2,
16662,428,0.2,
16663,428,0.2,
16664,428,0.2,
16665,428,0.2,
16666,428,0.2,
16667,428,0.2,
16668,428,0.2,
16669,428,0.2,
16670,429,0.01,
16671,429,0.01,
16672,429,0.01,
16673,429,0.01,
16678,429,0.05,
16679,429,0.15,
16680,429,0.2,
16681,429,0.25,
16682,429,0.6,
16683,429,1.0,
16686,314,100.0,
16688,426,1000.0,
16689,426,5000.0,
16690,449,500.0,
16691,449,1000.0,
16692,449,5000.0,
16694,430,5000.0,
16696,417,500.0,
16697,417,1000.0,
16712,314,0.1,
16713,314,0.1,
16714,314,0.1,
16832,314,1.0,
16869,438,4000.0,
17136,1040,6.0,
17143,314,2.0,
17167,430,500.0,
17168,430,1000.0,
17174,439,4000.0,
17175,439,4000.0,
17176,439,4000.0,
17177,439,4000.0,
17178,441,4000.0,
17180,440,4000.0,
17181,443,4000.0,
17182,443,4000.0,
17184,444,4000.0,
17185,444,4000.0,
17186,444,4000.0,
17187,444,4000.0,
17317,429,1.3,
17363,448,100.0,10.0
17364,448,325.0,33.0
17365,448,650.0,65.0
17366,448,2000000.0,10000.0
17367,448,5000000.0,50000.0
17368,448,10000000.0,100000.0
17391,314,0.1,
17392,1040,6.0,
17402,449,5000.0,
17403,449,1000.0,
17404,449,500.0,
17406,430,5000.0,
17407,430,1000.0,
17408,430,500.0,
17409,283,1.0,
17423,314,0.5,
17424,314,1.15,
17425,450,16.0,
17426,450,16.0,
17428,451,16.0,
17429,451,16.0,
17432,452,16.0,
17433,452,16.0,
17436,453,8.0,
17437,453,8.0,
17440,454,3.0,
17441,454,3.0,
17444,455,3.0,
17445,455,3.0,
17448,456,2.0,
17449,456,2.0,
17452,457,1.2,
17453,457,1.2,
17455,458,0.35,
17456,458,0.35,
17459,459,0.3,
17460,459,0.3,
17463,460,0.15,
17464,460,0.15,
17466,461,16.0,
17467,461,16.0,
17470,462,0.1,
17471,462,0.1,
17475,282,1.0,
17476,463,200000.0,3750.0
17478,463,150000.0,3750.0
17480,463,100000.0,3750.0
17482,464,25.0,
17484,511,10.0,
17485,506,20.0,
17487,510,10.0,
17488,507,5.0,
17490,508,20.0,
17491,509,5.0,
17492,62,50.0,
17493,62,10.0,
17494,62,5.0,
17495,77,5.0,
17496,77,5.0,
17497,77,5.0,
17498,77,5.0,
17499,77,5.0,
17500,65,5.0,
17502,328,5.0,
17504,328,5.0,
17506,328,5.0,
17508,328,5.0,
17510,767,5.0,
17512,98,5.0,
17514,98,5.0,
17516,98,5.0,
17518,98,5.0,
17520,212,5.0,
17522,769,5.0,
17524,766,5.0,
17526,43,5.0,
17528,767,5.0,
17536,326,5.0,
17538,326,5.0,
17540,326,5.0,
17542,326,5.0,
17544,326,5.0,
17546,62,50.0,
17547,62,10.0,
17548,62,5.0,
17549,98,5.0,
17551,98,5.0,
17553,98,5.0,
17555,98,5.0,
17557,98,5.0,
17559,65,5.0,
17619,25,16500.0,2500.0
17621,471,4000.0,
17624,314,0.1,
17634,26,101000.0,10000.0
17636,27,486000.0,50000.0
17640,314,0.1,
17643,314,0.1,
17646,314,0.1,
17647,314,0.1,
17648,85,0.125,
17650,85,0.125,
17652,85,0.125,
17654,85,0.125,
17656,85,0.125,
17658,85,0.125,
17660,85,0.125,
17662,85,0.125,
17664,83,0.125,
17666,83,0.125,
17668,83,0.125,
17670,83,0.125,
17672,83,0.125,
17674,83,0.125,
17676,83,0.125,
17678,83,0.125,
17680,86,1.0,
17682,86,1.0,
17684,86,1.0,
17686,86,1.0,
17688,86,1.0,
17690,86,1.0,
17692,86,1.0,
17694,86,1.0,
17701,473,4000.0,
17703,25,16500.0,2500.0
17709,26,101000.0,10000.0
17713,26,101000.0,10000.0
17715,26,101000.0,10000.0
17718,26,101000.0,10000.0
17720,26,101000.0,10000.0
17722,26,101000.0,10000.0
17726,27,495000.0,50000.0
17728,27,486000.0,50000.0
17732,27,486000.0,50000.0
17736,27,486000.0,50000.0
17738,27,595000.0,50000.0
17740,27,486000.0,50000.0
17754,283,1.0,
17755,314,0.1,
17756,314,2.0,
17757,314,5.0,
17759,314,5.0,
17761,314,5.0,
17765,283,1.0,
17767,283,1.0,
17769,428,0.2,
17770,426,5000.0,
17771,426,1000.0,
17772,426,500.0,
17773,417,5000.0,
17791,283,2.0,
17793,314,0.1,
17794,314,0.1,
17795,314,0.1,
17796,283,1.0,
17812,25,16500.0,2500.0
17814,314,0.1,
17815,314,0.1,
17816,314,0.1,
17826,474,0.1,
17827,474,0.1,
17828,474,0.1,
17829,474,0.1,
17830,474,0.1,
17832,328,5.0,
17834,328,5.0,
17836,328,5.0,
17838,328,5.0,
17840,314,0.1,
17841,25,16500.0,2500.0
17843,26,112000.0,10000.0
17848,314,0.1,
17849,314,0.1,
17850,314,0.1,
17853,474,0.1,
17854,474,0.1,
17855,474,0.1,
17856,474,0.1,
17857,476,0.3,
17859,476,0.3,
17861,476,0.3,
17863,476,0.3,
17865,467,5.0,
17866,467,5.0,
17867,469,0.6,
17868,469,0.6,
17869,468,40.0,
17870,468,40.0,
17871,738,1.0,
17887,423,0.03,
17888,423,0.03,
17889,423,0.03,
17892,474,0.1,
17893,314,0.01,
17894,314,0.01,
17895,314,0.01,
17897,314,0.01,
17898,1040,6.0,
17904,474,0.1,
17905,474,0.1,
17906,474,0.1,
17907,474,0.1,
17910,474,0.1,
17911,474,0.1,
17912,483,5.0,
17916,474,0.1,
17918,27,486000.0,50000.0
17920,27,486000.0,50000.0
17922,26,118000.0,10000.0
17924,25,28600.0,2500.0
17926,25,28600.0,2500.0
17928,25,26500.0,2500.0
17930,25,16500.0,2500.0
17932,25,27289.0,2500.0
17938,481,5.0,
17940,257,0.01,
17959,428,0.2,
17960,428,0.2,
17974,474,0.1,
17975,465,1000.0,
17976,465,1000.0,
17977,465,1000.0,
17978,465,1000.0,
17982,404,4000.0,
17983,474,0.1,
17984,474,0.1,
17985,474,0.1,
17986,474,0.1,
17987,474,0.1,
17988,474,0.1,
17989,474,0.1,
17990,474,0.1,
17991,474,0.1,
17992,474,0.1,
17995,474,0.1,
17998,474,0.1,
18025,1218,0.01,
18029,879,1.0,
18036,482,6.0,
18038,482,6.0,
18040,482,6.0,
18042,482,6.0,
18044,482,6.0,
18046,482,6.0,
18048,482,6.0,
18050,482,6.0,
18052,482,6.0,
18054,663,6.0,
18056,482,6.0,
18058,482,6.0,
18060,482,6.0,
18062,482,6.0,
18064,482,6.0,
18066,482,6.0,
18068,483,5.0,
18566,474,0.1,
18580,274,0.01,
18583,314,0.1,
18585,474,0.1,
18590,482,10.0,
18592,482,10.0,
18594,482,10.0,
18596,482,10.0,
18598,482,10.0,
18600,482,10.0,
18602,482,10.0,
18604,482,10.0,
18606,482,10.0,
18608,663,10.0,
18610,482,10.0,
18612,482,10.0,
18614,482,10.0,
18616,482,10.0,
18618,482,10.0,
18624,482,10.0,
18626,492,5.0,
18635,492,10.0,
18637,492,5.0,
18639,481,5.0,
18644,474,0.1,
18655,314,0.1,
18658,46,5.0,
18660,46,5.0,
18662,46,5.0,
18664,46,5.0,
18666,46,5.0,
18668,46,5.0,
18670,46,5.0,
18672,46,5.0,
18674,46,5.0,
18676,46,5.0,
18680,46,5.0,
18682,46,5.0,
18684,46,5.0,
18686,46,5.0,
18688,46,5.0,
18690,46,5.0,
18692,46,5.0,
18694,46,5.0,
18696,46,5.0,
18698,46,5.0,
18700,98,5.0,
18702,98,5.0,
18704,98,5.0,
18706,98,5.0,
18708,98,5.0,
18710,98,5.0,
18712,98,5.0,
18714,98,5.0,
18716,98,5.0,
18718,98,5.0,
18720,98,5.0,
18722,98,5.0,
18724,98,5.0,
18726,98,5.0,
18728,98,5.0,
18730,98,5.0,
18740,98,5.0,
18742,98,5.0,
18744,98,5.0,
18746,98,5.0,
18748,98,5.0,
18750,98,5.0,
18752,98,5.0,
18754,98,5.0,
18756,98,5.0,
18758,98,5.0,
18760,98,5.0,
18762,98,5.0,
18764,98,5.0,
18766,98,5.0,
18768,98,5.0,
18770,98,5.0,
18772,98,5.0,
18775,98,5.0,
18777,98,5.0,
18779,98,5.0,
18781,98,5.0,
18783,98,5.0,
18785,98,5.0,
18787,98,5.0,
18789,98,5.0,
18791,98,5.0,
18793,98,5.0,
18795,98,5.0,
18797,98,5.0,
18799,326,5.0,
18801,326,5.0,
18803,326,5.0,
18805,326,5.0,
18807,326,5.0,
18809,326,5.0,
18811,326,5.0,
18813,326,5.0,
18815,326,5.0,
18817,326,5.0,
18819,326,5.0,
18821,326,5.0,
18823,326,5.0,
18825,326,5.0,
18827,326,5.0,
18829,326,5.0,
18831,326,5.0,
18833,326,5.0,
18835,326,5.0,
18837,326,5.0,
18839,326,5.0,
18841,326,5.0,
18843,326,5.0,
18845,326,5.0,
18847,326,5.0,
18849,326,5.0,
18851,326,5.0,
18853,326,5.0,
18855,326,5.0,
18857,326,5.0,
18859,326,5.0,
18861,326,5.0,
18863,326,5.0,
18865,326,5.0,
18867,326,5.0,
18869,326,5.0,
18871,326,5.0,
18873,326,5.0,
18875,326,5.0,
18877,326,5.0,
18879,326,5.0,
18881,326,5.0,
18883,326,5.0,
18885,328,5.0,
18887,328,5.0,
18889,328,5.0,
18891,328,5.0,
18893,328,5.0,
18895,328,5.0,
18897,328,5.0,
18899,328,5.0,
18901,328,5.0,
18903,328,5.0,
18905,328,5.0,
18907,328,5.0,
18909,328,5.0,
18911,328,5.0,
18913,328,5.0,
18915,328,5.0,
18917,328,5.0,
18919,328,5.0,
18921,328,5.0,
18923,328,5.0,
18925,328,5.0,
18927,328,5.0,
18929,328,5.0,
18931,328,5.0,
18933,328,5.0,
18935,328,5.0,
18937,328,5.0,
18939,328,5.0,
18941,328,5.0,
18943,328,5.0,
18945,328,5.0,
18947,328,5.0,
18949,328,5.0,
18951,328,5.0,
18953,328,5.0,
18955,328,5.0,
18957,328,5.0,
18959,328,5.0,
18961,328,5.0,
18963,328,5.0,
18965,328,5.0,
18967,328,5.0,
18969,328,5.0,
18971,328,5.0,
18973,328,5.0,
18975,328,5.0,
18977,328,5.0,
18979,328,5.0,
